market_id,market,report_date,available_from,open_interest,lev_long,lev_short,lev_spread,am_long,am_short,dealer_long,dealer_short,loaded_at
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2010-05-11,2010-05-14,2936996,408670,828255,283672,1272915,496871,105300,547469,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2010-05-18,2010-05-21,2958443,387708,760046,328267,1280963,515119,121964,604976,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2010-05-25,2010-05-28,3002242,510169,794241,288717,1208916,602660,153645,546515,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2010-06-01,2010-06-04,3095821,468428,849804,301717,1348630,610917,189905,548744,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2010-06-08,2010-06-11,3348430,536507,869389,311844,1334274,661924,224480,555854,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2010-06-15,2010-06-18,3701000,469262,831827,409099,1329817,602572,232890,594196,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2010-06-22,2010-06-25,2755571,270329,788650,146480,1371821,584313,127996,592631,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2010-06-29,2010-07-02,2976767,357791,791424,197815,1416041,703944,157510,609872,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2010-07-06,2010-07-09,3100269,399841,877315,206725,1434845,705081,162020,554446,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2010-07-13,2010-07-16,3037858,344477,933723,216453,1411467,591046,221763,533169,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2010-07-20,2010-07-23,2973455,397922,885520,160644,1405263,619222,209570,542582,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2010-07-27,2010-07-30,2958434,362077,850066,188107,1385801,604884,228099,567207,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2010-08-03,2010-08-06,2931484,341585,827217,183866,1354007,583338,229072,585527,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2010-08-10,2010-08-13,2952553,334488,806053,198681,1385944,578522,235245,621482,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2010-08-17,2010-08-20,3024375,422512,821896,202361,1359959,650804,255556,580944,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2010-08-24,2010-08-27,3112833,548645,924914,159528,1380540,708978,260206,478890,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2010-08-31,2010-09-03,3226898,598337,955911,175381,1428103,726678,288882,503622,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2010-09-07,2010-09-10,3213442,518570,911688,187350,1401707,680334,288488,515817,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2010-09-14,2010-09-17,3687232,511163,913634,264814,1427770,634689,293233,594066,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2010-09-21,2010-09-24,2647662,279733,696805,144313,1405253,549246,100878,552476,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2010-09-28,2010-10-01,2761436,334472,730767,178762,1400953,528154,128288,635663,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2010-10-05,2010-10-08,2852231,363303,762135,197374,1375841,530108,136983,636413,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2010-10-12,2010-10-15,2909604,365152,769149,208452,1400643,501433,152147,704851,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2010-10-19,2010-10-22,2850643,375386,790728,170463,1413153,493603,144223,667189,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2010-10-26,2010-10-29,2888704,420372,754749,185703,1411050,470155,124024,727109,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2010-11-02,2010-11-05,2931204,454538,749224,211841,1376878,468566,139189,734910,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2010-11-09,2010-11-12,3058794,454271,808643,255400,1410076,432431,163863,770367,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2010-11-16,2010-11-19,3118859,449569,829719,273973,1397324,486659,178296,667729,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2010-11-23,2010-11-26,3021777,476887,860880,189965,1413539,481819,191076,658242,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2010-11-30,2010-12-03,3079242,476590,797960,205316,1424017,501178,183800,678522,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2010-12-07,2010-12-10,3220699,488542,859810,263572,1417529,439924,209602,732111,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2010-12-14,2010-12-17,3678844,501485,851220,325452,1437972,430222,207506,791660,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2010-12-21,2010-12-24,2599204,317365,573995,150547,1349221,431322,157532,788521,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2010-12-28,2010-12-31,2653693,308483,590589,174207,1376656,414974,165526,787326,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-01-04,2011-01-07,2708723,317407,580271,201536,1341423,440016,188289,772941,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-01-11,2011-01-14,2776134,373842,600691,234209,1316957,457235,181780,790258,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-01-18,2011-01-21,2872489,352291,638256,287518,1335392,432617,207968,752503,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-01-25,2011-01-28,2837909,383452,671284,180409,1384132,456357,205061,761092,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-02-01,2011-02-04,2946619,397735,675337,249754,1360518,483853,205664,754286,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-02-08,2011-02-11,3057522,428882,756821,274489,1385818,446927,240508,740255,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-02-15,2011-02-18,3143119,446364,804462,297662,1388031,444987,257692,729785,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-02-22,2011-02-25,3127872,511891,826446,212301,1390312,441416,275808,736568,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-03-01,2011-03-04,3216107,532920,867778,228059,1363094,469320,268750,748122,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-03-08,2011-03-11,3301594,591262,829224,246790,1372972,461068,266499,787612,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-03-15,2011-03-18,3904852,772980,917688,368642,1395989,501841,269689,786873,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-03-22,2011-03-25,2750734,306514,815837,158675,1357002,489634,311533,524992,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-03-29,2011-04-01,2853163,336482,859741,180534,1360291,450283,308953,543356,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-04-05,2011-04-08,2894627,340814,858638,199391,1314385,437179,323172,541634,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-04-12,2011-04-15,2915212,335739,878103,206627,1318686,430676,332293,546358,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-04-19,2011-04-22,2870239,358570,856927,153399,1353350,442854,299596,518119,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-04-26,2011-04-29,2932920,342012,798656,188747,1365001,423447,304473,592603,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-05-03,2011-05-06,3040844,418538,823646,216882,1342106,410260,297115,627146,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-05-10,2011-05-13,2937880,364787,787854,214065,1367866,402221,279188,637012,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-05-17,2011-05-20,2957753,350225,783140,221038,1386857,435295,278738,618313,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-05-24,2011-05-27,3002123,376575,802496,177749,1411039,445409,300157,604808,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-05-31,2011-06-03,3064160,402224,846264,190753,1417700,425378,334657,611069,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-06-07,2011-06-10,3287490,512689,908939,260151,1399659,465828,302408,632878,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-06-14,2011-06-17,3719182,514348,883702,378190,1417812,467809,283167,650064,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-06-21,2011-06-24,2764807,269365,752598,199071,1389448,473605,148556,522643,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-06-28,2011-07-01,2775441,306669,711326,232796,1383760,446429,133569,541674,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-07-05,2011-07-08,2790012,332258,720521,247233,1328901,401236,172124,542586,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-07-12,2011-07-15,2917146,390677,701056,275114,1331788,503975,172268,552864,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-07-19,2011-07-22,2834027,386626,707608,217555,1342045,494231,203934,550383,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-07-26,2011-07-29,2840262,372614,742884,239780,1339501,436106,218783,551619,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-08-02,2011-08-05,3184524,487516,751850,346675,1339854,656670,240181,474275,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-08-09,2011-08-12,4040081,772235,835270,613351,1379115,773417,311940,494938,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-08-16,2011-08-19,3884645,651021,935035,639548,1421134,793549,319134,475651,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-08-23,2011-08-26,3893885,798910,1032803,436923,1442522,867989,396649,506259,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-08-30,2011-09-02,4044795,728289,1094162,467082,1496350,859029,433852,574119,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-09-06,2011-09-09,4261831,826148,1111951,494872,1479857,961530,493861,605349,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-09-13,2011-09-16,4592415,857513,1094077,545594,1437063,999800,571072,604064,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-09-20,2011-09-23,3248858,230487,799658,288393,1391268,869215,495982,403668,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-09-27,2011-09-30,3363898,378287,685650,355620,1339489,1015350,463351,409569,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-10-04,2011-10-07,3587665,422775,715507,419217,1314547,1124032,531129,412976,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-10-11,2011-10-14,3435127,355323,697428,401310,1333118,976688,515305,466923,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-10-18,2011-10-21,3464316,343629,730203,412667,1332908,918485,536886,483793,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-10-25,2011-10-28,3300214,397012,738440,269068,1300524,926425,532555,488167,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-11-01,2011-11-04,3189530,439888,669265,310782,1206437,826994,488132,487647,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-11-08,2011-11-11,3250775,425766,712930,320096,1259530,805202,491663,532669,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-11-15,2011-11-18,3331654,459151,691026,332985,1256239,862184,494972,558699,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-11-22,2011-11-25,3324283,468818,758487,277788,1274064,930192,508471,513027,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-11-29,2011-12-02,3307504,458035,759290,285830,1284172,863164,495395,549600,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-12-06,2011-12-09,3327538,504738,672491,320580,1267887,812192,456914,573104,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-12-13,2011-12-16,3727585,535802,703898,437754,1268383,875167,458574,574324,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-12-20,2011-12-23,2779314,362271,638753,197900,1259971,877845,216398,376085,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2011-12-27,2011-12-30,2838458,359004,692313,199296,1297370,840369,229311,412380,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-01-03,2012-01-06,2903588,399741,713075,197857,1268747,842584,231987,444230,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-01-10,2012-01-13,2857997,396625,650405,224588,1269471,837603,220670,446526,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-01-17,2012-01-20,2920189,390939,667598,276189,1300107,800083,211406,470603,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-01-24,2012-01-27,2898586,411047,707960,213024,1327279,754580,180921,519173,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-01-31,2012-02-03,2970586,469263,707063,232919,1331281,760366,181947,496288,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-02-07,2012-02-10,3025509,442206,700151,278833,1363572,700628,184070,523007,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-02-14,2012-02-17,3098021,411844,736661,338789,1420043,690228,182628,546220,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-02-21,2012-02-24,3086647,455702,787653,295171,1436993,675742,181375,565861,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-02-28,2012-03-02,3139856,465725,799391,309576,1463072,690974,173081,559739,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-03-06,2012-03-09,3309354,496803,874392,335322,1436154,720722,189884,553367,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-03-13,2012-03-16,3720471,514851,866613,447356,1492886,712109,149186,646115,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-03-20,2012-03-23,3001528,388847,735981,271962,1421455,687507,144433,642070,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-03-27,2012-03-30,3064087,377647,741770,294458,1448628,665015,139259,685054,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-04-03,2012-04-06,3090545,419533,719004,304910,1392825,667755,162815,707748,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-04-10,2012-04-13,3156154,426093,773363,336147,1367845,728475,159672,633578,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-04-17,2012-04-20,3165537,425546,752654,336941,1362151,721849,169832,679050,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-04-24,2012-04-27,3101292,433331,762538,269830,1336529,742362,188126,671578,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-05-01,2012-05-04,3161064,491716,782968,298136,1312292,689343,182136,723615,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-05-08,2012-05-11,3225565,451361,844682,345714,1312182,724800,184701,639719,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-05-15,2012-05-18,3399324,500547,842490,424134,1288276,777404,223836,642167,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-05-22,2012-05-25,3374094,464949,914730,366335,1293398,778989,270284,576472,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-05-29,2012-06-01,3408792,471222,930414,370727,1282007,783206,288904,564971,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-06-05,2012-06-08,3619959,473972,903501,479773,1273813,859442,308936,578728,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-06-12,2012-06-15,3866560,444448,953217,502710,1352870,783659,270266,608902,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-06-19,2012-06-22,2899508,289370,764938,280063,1316430,761896,215102,446778,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-06-26,2012-06-29,3067109,335421,785429,314371,1334963,872942,256930,463283,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-07-03,2012-07-06,3073517,363684,767381,320038,1319379,780559,225695,517391,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-07-10,2012-07-13,3156665,357386,835537,356686,1327875,815668,255336,492952,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-07-17,2012-07-20,3171020,345805,830048,356559,1314116,805245,267277,495395,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-07-24,2012-07-27,3157529,359561,855556,311508,1314397,838194,305304,496098,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-07-31,2012-08-03,3064847,408244,816971,302187,1289735,717936,234216,540149,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-08-07,2012-08-10,3188206,423154,846258,344628,1309275,708728,231631,577390,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-08-14,2012-08-17,3293093,433412,938828,359661,1367743,701247,264002,571633,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-08-21,2012-08-24,3300213,451973,958383,316272,1376896,702488,278069,572289,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-08-28,2012-08-31,3383373,477940,1003526,337952,1414397,724817,279187,576469,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-09-04,2012-09-07,3429212,489183,1025270,346452,1389248,727258,326435,575792,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-09-11,2012-09-14,3575446,520242,1033905,392817,1386083,694379,323059,618785,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-09-18,2012-09-21,4040698,539729,995487,503176,1486254,669371,270205,670917,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-09-25,2012-09-28,3152972,465063,740049,324170,1466095,673814,164850,741082,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-10-02,2012-10-05,3246836,500266,797685,322952,1504058,697178,182904,728953,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-10-09,2012-10-12,3255168,477122,796647,339761,1491010,666625,209075,777544,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-10-16,2012-10-19,3302628,487072,776564,364426,1497572,656110,196809,799442,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-10-23,2012-10-26,3342474,495785,817077,340816,1531266,681714,234931,800025,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-10-30,2012-11-02,3373460,485025,806255,348847,1552504,686675,233211,815083,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-11-06,2012-11-09,3379945,508246,773403,389410,1468314,657409,216351,812589,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-11-13,2012-11-16,3530917,590274,764305,495353,1361457,720304,209017,801929,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-11-20,2012-11-23,3456455,554909,823182,374025,1365940,699764,218646,795140,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-11-27,2012-11-30,3474008,572391,835392,372829,1389553,694750,210616,789249,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-12-04,2012-12-07,3527417,580223,789902,398559,1352622,667360,203198,838020,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-12-11,2012-12-14,3636789,632658,769867,429800,1331812,661293,213167,893101,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2012-12-18,2012-12-21,3878501,674000,786846,549108,1361967,614312,222535,900800,2026-08-04 20:52:24.533665
